site YYMMMDD yyyy_yyyy x__MJD week d reflon x_e0_m_ x__east_m_ x____n0_m_ x_north_m_ u0_m_ x____up_m_ x_ant_m_ sig_e_m_ sig_n_m_ sig_u_m_ x__corr_en x__corr_eu x__corr_nu
BRD1 18MAR23 2018.2231 58200 1993 6 -119.0 -239 -0.627273 4408352 0.310357 1247 0.373602 0.0083 0.000550 0.000700 0.002181 0.013268 -0.020376 -0.068783
BRD1 18MAR24 2018.2259 58201 1993 7 -119.0 -239 -0.628128 4408352 0.311545 1247 0.380595 0.0083 0.000551 0.000703 0.002211 0.008958 -0.023895 -0.074354
BRD1 18MAR26 2018.2313 58203 1994 2 -119.0 -239 -0.627898 4408352 0.311599 1247 0.373864 0.0083 0.000552 0.000697 0.002183 0.020201 -0.013507 -0.074859
BRD1 18MAR27 2018.2341 58204 1994 3 -119.0 -239 -0.626959 4408352 0.309414 1247 0.372431 0.0083 0.000554 0.000698 0.002209 0.023304 -0.008066 -0.072079
BRD1 18MAR28 2018.2368 58205 1994 4 -119.0 -239 -0.627323 4408352 0.310191 1247 0.368904 0.0083 0.000557 0.000701 0.002200 0.037921 -0.024896 -0.067184
BRD1 18MAR29 2018.2396 58206 1994 5 -119.0 -239 -0.627457 4408352 0.311510 1247 0.371466 0.0083 0.000550 0.000703 0.002191 0.015099 -0.012387 -0.048649
BRD1 18MAR30 2018.2423 58207 1994 6 -119.0 -239 -0.628203 4408352 0.309446 1247 0.376677 0.0083 0.000552 0.000704 0.002211 0.018522 -0.027009 -0.062735
BRD1 18APR01 2018.2478 58209 1995 1 -119.0 -239 -0.630925 4408352 0.309319 1247 0.371946 0.0083 0.000558 0.000703 0.002209 0.018751 -0.028504 -0.065769
BRD1 18APR02 2018.2505 58210 1995 2 -119.0 -239 -0.631403 4408352 0.309504 1247 0.371780 0.0083 0.000555 0.000705 0.002215 0.034377 -0.042677 -0.065695
BRD1 18APR03 2018.2533 58211 1995 3 -119.0 -239 -0.628799 4408352 0.310008 1247 0.371814 0.0083 0.000555 0.000705 0.002206 0.027660 -0.021757 -0.069575
BRD1 18APR04 2018.2560 58212 1995 4 -119.0 -239 -0.630140 4408352 0.307990 1247 0.379358 0.0083 0.000551 0.000703 0.002200 0.011354 -0.001469 -0.057655
BRD1 18APR05 2018.2587 58213 1995 5 -119.0 -239 -0.628821 4408352 0.308397 1247 0.374471 0.0083 0.000571 0.000719 0.002247 0.014024 -0.026511 -0.078001
BRD1 18APR06 2018.2615 58214 1995 6 -119.0 -239 -0.628711 4408352 0.307942 1247 0.374031 0.0083 0.000565 0.000708 0.002209 0.006298 0.006477 -0.083451
BRD1 18APR07 2018.2642 58215 1995 7 -119.0 -239 -0.630033 4408352 0.309696 1247 0.381217 0.0083 0.000551 0.000698 0.002182 0.016888 0.009708 -0.070805
BRD1 18APR08 2018.2669 58216 1996 1 -119.0 -239 -0.631069 4408352 0.307922 1247 0.378691 0.0083 0.000552 0.000701 0.002179 0.040293 -0.002237 -0.055393
BRD1 18APR09 2018.2697 58217 1996 2 -119.0 -239 -0.628728 4408352 0.308193 1247 0.375310 0.0083 0.000549 0.000704 0.002182 0.028684 -0.004096 -0.059232
BRD1 18APR11 2018.2752 58219 1996 4 -119.0 -239 -0.629278 4408352 0.306946 1247 0.377317 0.0083 0.000554 0.000701 0.002200 0.022447 -0.020218 -0.060904
BRD1 18APR12 2018.2779 58220 1996 5 -119.0 -239 -0.630713 4408352 0.307621 1247 0.373921 0.0083 0.000563 0.000721 0.002276 0.001312 -0.003132 -0.057348
BRD1 18APR13 2018.2806 58221 1996 6 -119.0 -239 -0.629140 4408352 0.306358 1247 0.371127 0.0083 0.000557 0.000705 0.002208 0.045778 -0.032581 -0.085065
BRD1 18APR14 2018.2834 58222 1996 7 -119.0 -239 -0.629332 4408352 0.306845 1247 0.375492 0.0083 0.000550 0.000698 0.002176 0.042759 -0.037306 -0.063226
BRD1 18APR15 2018.2861 58223 1997 1 -119.0 -239 -0.628566 4408352 0.305059 1247 0.382035 0.0083 0.000552 0.000705 0.002212 0.033808 -0.055416 -0.082317
BRD1 18APR16 2018.2888 58224 1997 2 -119.0 -239 -0.628742 4408352 0.307161 1247 0.381857 0.0083 0.000549 0.000703 0.002173 0.014201 -0.008394 -0.063102
BRD1 18APR17 2018.2916 58225 1997 3 -119.0 -239 -0.629563 4408352 0.307137 1247 0.380208 0.0083 0.000556 0.000719 0.002236 0.041524 -0.003165 -0.040723
BRD1 18APR18 2018.2943 58226 1997 4 -119.0 -239 -0.628519 4408352 0.305820 1247 0.378573 0.0083 0.000557 0.000722 0.002248 0.041315 -0.022122 -0.036096
BRD1 18APR19 2018.2971 58227 1997 5 -119.0 -239 -0.629860 4408352 0.306965 1247 0.381996 0.0083 0.000548 0.000700 0.002181 0.031337 -0.020235 -0.071449
BRD1 18APR20 2018.2998 58228 1997 6 -119.0 -239 -0.630035 4408352 0.306080 1247 0.381490 0.0083 0.000549 0.000698 0.002170 0.031933 -0.023142 -0.075073
BRD1 18APR21 2018.3025 58229 1997 7 -119.0 -239 -0.629574 4408352 0.306468 1247 0.379964 0.0083 0.000554 0.000704 0.002212 0.031556 -0.031413 -0.085104
BRD1 18APR22 2018.3053 58230 1998 1 -119.0 -239 -0.630399 4408352 0.304921 1247 0.381111 0.0083 0.000552 0.000705 0.002201 0.024282 -0.017306 -0.076876
BRD1 18APR23 2018.3080 58231 1998 2 -119.0 -239 -0.630885 4408352 0.304730 1247 0.376432 0.0083 0.000550 0.000693 0.002161 0.008445 -0.012341 -0.057690
BRD1 18APR24 2018.3107 58232 1998 3 -119.0 -239 -0.630286 4408352 0.306482 1247 0.378456 0.0083 0.000554 0.000706 0.002213 0.013696 -0.032973 -0.072705
BRD1 18APR25 2018.3135 58233 1998 4 -119.0 -239 -0.630132 4408352 0.307544 1247 0.377879 0.0083 0.000551 0.000704 0.002201 0.034832 -0.004638 -0.080665
BRD1 18APR26 2018.3162 58234 1998 5 -119.0 -239 -0.631292 4408352 0.306170 1247 0.377853 0.0083 0.000550 0.000706 0.002212 0.031560 -0.030550 -0.075850
BRD1 18APR27 2018.3190 58235 1998 6 -119.0 -239 -0.631844 4408352 0.303907 1247 0.381308 0.0083 0.000550 0.000717 0.002227 0.001212 -0.007348 -0.061628
BRD1 18APR28 2018.3217 58236 1998 7 -119.0 -239 -0.633338 4408352 0.304201 1247 0.379082 0.0083 0.000549 0.000696 0.002173 0.006552 -0.000113 -0.065159
BRD1 18APR29 2018.3244 58237 1999 1 -119.0 -239 -0.630776 4408352 0.304006 1247 0.382399 0.0083 0.000546 0.000698 0.002169 0.007477 0.000612 -0.065132
BRD1 18APR30 2018.3272 58238 1999 2 -119.0 -239 -0.633358 4408352 0.305873 1247 0.383375 0.0083 0.000551 0.000697 0.002178 0.015778 -0.003029 -0.073782
